X1,X2,X3,X4,X5,X6,scale,U,negUlog,hf,T,status
1,0,1,0,1,0,1,0.418210784,0.871769705,4.48168907,19.45181138,1
0,1,1,0,0,0,1,0.39330193,0.933177693,2.225540928,41.93037663,1
1,0,1,1,1,0,1,0.808422692,0.212670223,4.953032424,4.293737753,1
1,0,1,1,1,0,1,0.217900199,1.523718123,4.953032424,30.76333835,1
1,1,0,1,0,1,1,0.504100182,0.684980257,9.025013499,7.589797585,1
0,0,1,0,0,0,1,0.783972179,0.243381746,1.105170918,22.02209104,1
1,1,0,0,0,0,1,0.573662948,0.555713254,4.055199967,13.70372013,1
1,0,1,0,1,0,1,0.780130315,0.248294303,4.48168907,5.540194764,1
0,1,1,0,0,0,1,0.409578579,0.892626503,2.225540928,40.10829421,1
1,1,0,0,0,0,1,0.063921495,2.750099591,4.055199967,67.81662097,1
1,0,1,0,1,0,1,0.073182838,2.614794335,4.48168907,58.34394788,1
0,1,0,1,0,1,1,0.513425055,0.66665121,4.48168907,14.87499912,1
0,0,0,0,0,0,1,0.153059678,1.876927383,1,187.6927383,1
1,0,0,1,0,0,1,0.206652689,1.576715725,2.225540928,70.84640432,1
0,1,0,1,0,1,1,0.60066329,0.509720751,4.48168907,11.37340728,1
0,0,1,1,0,0,1,0.003726906,5.592176904,1.221402758,457.8487208,1
1,1,1,0,1,0,1,0.504226896,0.684728921,9.025013499,7.58701271,1
1,1,0,1,0,1,1,0.692684907,0.367180062,9.025013499,4.068471058,1
0,0,1,1,0,0,1,0.996205727,0.003801489,1.221402758,0.311239629,1
1,0,0,0,0,0,1,0.512372441,0.668703494,2.013752707,33.20683276,1
1,0,1,0,1,0,1,0.694465446,0.364612872,4.48168907,8.135612861,1
0,1,1,1,0,1,1,0.889415212,0.117191097,4.953032424,2.366047451,1
1,1,0,0,0,0,1,0.020858593,3.86998929,4.055199967,95.43276094,1
1,1,0,1,0,1,1,0.67433425,0.394029372,9.025013499,4.365969886,1
0,1,1,1,0,1,1,0.141919221,1.952497246,4.953032424,39.42023954,1
0,0,0,0,0,0,1,0.905658624,0.099092839,1,9.909283901,1
1,0,0,1,0,0,1,0.942050201,0.059696714,2.225540928,2.682346278,1
0,0,0,1,0,0,1,0.240458547,1.425207566,1.105170918,128.9581135,1
0,1,0,0,0,0,1,0.357505867,1.028603505,2.013752707,51.0789384,1
1,1,0,0,0,0,1,0.912956053,0.091067534,4.055199967,2.245697748,1
1,1,0,0,0,0,1,0.506294276,0.680637206,4.055199967,16.78430686,1
1,1,1,1,1,1,1,0.852432174,0.159661634,20.08553692,0.794908468,1
0,0,1,1,0,0,1,0.376116168,0.977857225,1.221402758,80.06017825,1
1,0,0,0,0,0,1,0.692476505,0.367480969,2.013752707,18.24856486,1
0,1,1,1,0,1,1,0.004478796,5.408400985,4.953032424,109.1937327,1
0,1,1,1,0,1,1,0.523246903,0.647701837,4.953032424,13.07687456,1
1,0,0,0,0,0,1,0.26734861,1.319201818,2.013752707,65.50962356,1
1,1,0,1,0,1,1,0.473536736,0.747525786,9.025013499,8.282821801,1
0,1,1,0,0,0,1,0.185727408,1.683475227,2.225540928,75.64341797,1
1,1,1,1,1,1,1,0.644475719,0.439318132,20.08553692,2.187236185,1
1,0,0,0,0,0,1,0.84702325,0.166027135,2.013752707,8.244663517,1
0,0,0,0,0,0,1,0.535091427,0.625317655,1,62.53176548,1
1,0,0,1,0,0,1,0.584392717,0.537182061,2.225540928,24.1371459,1
1,1,0,1,0,1,1,0.367521296,1.000974014,9.025013499,11.09110822,1
0,1,1,0,0,0,1,0.365210037,1.007282646,2.225540928,45.26012681,1
0,1,1,0,0,0,1,0.889999842,0.116533994,2.225540928,5.236209893,1
0,0,1,1,0,0,1,0.849258826,0.16339128,1.221402758,13.37734655,1
0,1,1,1,0,1,1,0.579002931,0.546447739,4.953032424,11.03258958,1
0,0,1,1,0,0,1,0.590744659,0.526371404,1.221402758,43.09564559,1
0,1,1,1,0,1,1,0.157545222,1.848042735,4.953032424,37.31133934,1
1,0,1,1,1,0,1,0.61242389,0.490330606,4.953032424,9.899604206,1
0,0,0,0,0,0,1,0.932064437,0.070353328,1,7.035332819,1
0,0,0,1,0,0,1,0.719541295,0.32914136,1.105170918,29.78194186,1
0,0,1,0,0,0,1,0.389467938,0.942973733,1.105170918,85.32379175,1
0,1,0,1,0,1,1,0.506005266,0.681208204,4.48168907,15.19980956,1
1,0,0,0,0,0,1,0.802639223,0.219849952,2.013752707,10.91742553,1
0,0,1,1,0,0,1,0.282338682,1.264647928,1.221402758,103.5406151,1
1,1,1,1,1,1,1,0.220133217,1.513522383,20.08553692,7.535384235,1
0,1,1,1,0,1,1,0.21922709,1.517647148,4.953032424,30.64076747,1
0,1,0,0,0,0,1,0.553996023,0.590597772,2.013752707,29.32821739,1
0,0,0,1,0,0,1,0.971140868,0.029283746,1.105170918,2.649702934,1
1,1,0,0,0,0,1,0.325355555,1.122836678,4.055199967,27.68881158,1
1,1,0,0,0,0,1,0.951552463,0.049660457,4.055199967,1.224611795,1
0,0,0,1,0,0,1,0.319339195,1.141501435,1.105170918,103.2873211,1
0,1,0,0,0,0,1,0.378574836,0.971341509,2.013752707,48.23539182,1
0,0,0,1,0,0,1,0.269860151,1.309851413,1.105170918,118.5202571,1
1,0,1,0,1,0,1,0.447401705,0.804298418,4.48168907,17.94632348,1
0,0,0,0,0,0,1,0.615839493,0.484768913,1,48.47689127,1
0,0,0,0,0,0,1,0.46707796,0.761259098,1,76.12590978,1
1,0,0,1,0,0,1,0.326468973,1.119420365,2.225540928,50.29879929,1
1,1,1,1,1,1,1,0.574855501,0.553636572,20.08553692,2.756394185,1
1,1,1,0,1,0,1,0.602630493,0.506451051,9.025013499,5.611637598,1
0,0,0,0,0,0,1,0.677356326,0.389557813,1,38.95578129,1
1,0,0,1,0,0,1,0.805982069,0.215693784,2.225540928,9.691746443,1
0,0,1,1,0,0,1,0.927351086,0.075423051,1.221402758,6.175117146,1
0,0,0,1,0,0,1,0.325329202,1.12291768,1.105170918,101.6057934,1
0,0,0,1,0,0,1,0.630743883,0.46085539,1.105170918,41.69992009,1
1,1,0,0,0,0,1,0.387153799,0.948933252,4.055199967,23.40040588,1
0,0,0,1,0,0,1,0.63813667,0.449202802,1.105170918,40.64555035,1
0,1,0,1,0,1,1,0.833458631,0.182171211,4.48168907,4.064789138,1
1,1,1,0,1,0,1,0.324462631,1.125584907,9.025013499,12.47183627,1
1,1,1,1,1,1,1,0.687782333,0.374282867,20.08553692,1.863444668,1
1,1,0,0,0,0,1,0.193976655,1.64001746,4.055199967,40.44233265,1
0,0,0,1,0,0,1,0.325941261,1.121038094,1.105170918,101.4357214,1
1,1,0,0,0,0,1,0.445606633,0.808318705,4.055199967,19.93289385,1
1,1,1,0,1,0,1,0.59196083,0.524314812,9.025013499,5.809573719,1
1,1,1,0,1,0,1,0.010909308,4.51813889,9.025013499,50.06240589,1
1,0,0,0,0,0,1,0.632001509,0.458863497,2.013752707,22.78648692,1
0,1,1,1,0,1,1,0.617044623,0.482813936,4.953032424,9.747845242,1
1,0,1,0,1,0,1,0.435533357,0.831183892,4.48168907,18.54621949,1
1,0,0,1,0,0,1,0.731060271,0.313259372,2.225540928,14.07565093,1
0,0,0,1,0,0,1,0.854001913,0.157821845,1.105170918,14.28031111,1
0,0,0,0,0,0,1,0.376204702,0.977621863,1,97.76218633,1
0,0,0,1,0,0,1,0.899771273,0.105614689,1.105170918,9.556412266,1
0,1,1,1,0,1,1,0.807604476,0.21368285,4.953032424,4.314182339,1
0,1,0,1,0,1,1,0.084952229,2.465666188,4.48168907,55.01644913,1
1,0,1,1,1,0,1,0.909986777,0.09432521,4.953032424,1.904393153,1
0,0,0,0,0,0,1,0.243612027,1.412178372,1,141.2178372,1
1,1,0,1,0,1,1,0.398202038,0.920795768,9.025013499,10.20270793,1
1,0,0,1,0,0,1,0.501217535,0.690715071,2.225540928,31.03582871,1
1,1,0,1,0,1,1,0.964113305,0.036546455,9.025013499,0.404946265,1
0,0,0,1,0,0,1,0.051651238,2.963241115,1.105170918,268.1251439,1
1,0,0,1,0,0,1,0.760829753,0.27334566,2.225540928,12.28221224,1
1,0,0,1,0,0,1,0.670550038,0.399656951,2.225540928,17.95774439,1
0,1,0,1,0,1,1,0.443649671,0.812720057,4.48168907,18.13423564,1
1,1,1,1,1,1,1,0.833648494,0.181943436,20.08553692,0.905843029,1
1,0,0,0,0,0,1,0.939348752,0.062568461,2.013752707,3.107057806,1
0,0,0,1,0,0,1,0.252783385,1.375222342,1.105170918,124.4352633,1
0,0,0,0,0,0,1,0.11263819,2.183574458,1,218.3574458,1
0,1,1,1,0,1,1,0.642907626,0.441754226,4.953032424,8.918863997,1
1,0,0,0,0,0,1,0.611479992,0.491873043,2.013752707,24.42569247,1
0,1,0,0,0,0,1,0.022536415,3.792622817,2.013752707,188.3360754,1
1,0,0,1,0,0,1,0.096203055,2.34129416,2.225540928,105.201128,1
1,1,1,0,1,0,1,0.10481202,2.255586819,9.025013499,24.99261435,1
1,1,1,1,1,1,1,0.20040142,1.607432825,20.08553692,8.002936796,1
0,1,0,0,0,0,1,0.872405565,0.136500865,2.013752707,6.778432368,1
1,1,1,1,1,1,1,0.05513013,2.898058894,20.08553692,14.42858563,1
0,1,1,0,0,0,1,0.44641951,0.806496163,2.225540928,36.23820855,1
1,0,0,0,0,0,1,0.137136842,1.986776002,2.013752707,98.66037647,1
1,0,0,0,0,0,1,0.66811775,0.403290849,2.013752707,20.02683086,1
0,0,0,0,0,0,1,0.534637299,0.626166708,1,62.61667084,1
1,1,0,1,0,1,1,0.255172925,1.365813828,9.025013499,15.13364859,1
1,1,1,1,1,1,1,0.327143017,1.117357842,20.08553692,5.562997125,1
1,0,0,1,0,0,1,0.472784713,0.749115147,2.225540928,33.6599133,1
1,1,1,1,1,1,1,0.559275121,0.58111376,20.08553692,2.893195051,1
0,1,1,1,0,1,1,0.916615789,0.087066881,4.953032424,1.757850013,1
1,0,0,0,0,0,1,0.221174748,1.508802176,2.013752707,74.92489871,1
1,1,0,1,0,1,1,0.109365987,2.213055341,9.025013499,24.52135214,1
1,1,0,1,0,1,1,0.257425395,1.357025329,9.025013499,15.03626924,1
0,1,1,0,0,0,1,0.993975929,0.006042289,2.225540928,0.271497564,1
0,0,1,0,0,0,1,0.634193497,0.455401171,1.105170918,41.20640199,1
0,0,0,1,0,0,1,0.653328929,0.425674557,1.105170918,38.51662674,1
1,1,1,1,1,1,1,0.669777318,0.400809984,20.08553692,1.995515405,1
1,1,1,1,1,1,1,0.977558341,0.022697305,20.08553692,0.113003229,1
0,1,1,1,0,1,1,0.267466491,1.318760987,4.953032424,26.62532514,1
1,0,0,0,0,0,1,0.618260679,0.4808451,2.013752707,23.87806099,1
1,0,0,0,0,0,1,0.94093131,0.060885138,2.013752707,3.023466497,1
0,0,0,1,0,0,1,0.191259606,1.654123579,1.105170918,149.6712908,1
1,1,0,0,0,0,1,0.525329875,0.643728881,4.055199967,15.87415877,1
0,0,1,1,0,0,1,0.991269061,0.008769277,1.221402758,0.717967703,1
1,0,1,0,1,0,1,0.894227758,0.111794774,4.48168907,2.494478579,1
0,0,1,0,0,0,1,0.002490689,5.995195788,1.105170918,542.4677477,1
0,1,0,1,0,1,1,0.239650181,1.428574997,4.48168907,31.87581679,1
1,0,0,1,0,0,1,0.171361533,1.763979725,2.225540928,79.26071825,1
1,0,0,0,0,0,1,0.455397605,0.786584384,2.013752707,39.06062451,1
0,0,1,1,0,0,1,0.539122597,0.617812282,1.221402758,50.58219149,1
0,1,0,0,0,0,1,0.160164582,1.831553356,2.013752707,90.95224797,1
1,0,1,0,1,0,1,0.782764955,0.244922813,4.48168907,5.464966642,1
1,0,1,0,1,0,1,0.283547053,1.260377197,4.48168907,28.12281657,1
1,0,0,1,0,0,1,0.640320442,0.445786537,2.225540928,20.03048031,1
1,0,0,1,0,0,1,0.839740458,0.174662414,2.225540928,7.848088134,1
0,1,0,1,0,1,1,0.933936373,0.068346967,4.48168907,1.52502696,1
1,1,0,0,0,0,1,0.217188533,1.526989486,4.055199967,37.65509713,1
1,0,1,0,1,0,1,0.481441389,0.73097078,4.48168907,16.31016273,1
1,0,0,1,0,0,1,0.378660979,0.971113989,2.225540928,43.63496429,1
1,0,1,0,1,0,1,0.0041997,5.472742082,4.48168907,122.1133817,1
1,0,0,0,0,0,1,0.546850128,0.603580504,2.013752707,29.97292078,1
1,0,0,1,0,0,1,0.837763961,0.177018887,2.225540928,7.953971331,1
1,0,1,1,1,0,1,0.366482491,1.003804533,4.953032424,20.26646399,1
0,0,0,0,0,0,1,0.993866625,0.006152262,1,0.615226187,1
0,0,1,1,0,0,1,0.764200408,0.26892521,1.221402758,22.017734,1
0,0,1,1,0,0,1,0.440171575,0.820590685,1.221402758,67.18428291,1
1,1,1,1,1,1,1,0.093746979,2.367155836,20.08553692,11.78537494,1
0,1,1,1,0,1,1,0.001899674,6.266073195,4.953032424,126.509836,1
1,1,1,1,1,1,1,0.586385124,0.533778498,20.08553692,2.657526656,1
1,0,0,1,0,0,1,0.21875709,1.519793341,2.225540928,68.28871676,1
0,1,0,0,0,0,1,0.554510388,0.589669738,2.013752707,29.28213261,1
1,1,0,1,0,1,1,0.276156992,1.286785764,9.025013499,14.25799268,1
0,0,0,1,0,0,1,0.897195956,0.108480984,1.105170918,9.815765323,1
0,0,0,1,0,0,1,0.438238371,0.82499229,1.105170918,74.64838933,1
0,1,0,0,0,0,1,0.373181102,0.985691449,2.013752707,48.94798875,1
1,0,0,0,0,0,1,0.93258058,0.069799718,2.013752707,3.466151433,1
1,0,0,1,0,0,1,0.242306045,1.417553705,2.225540928,63.69479378,1
0,0,0,1,0,0,1,0.19284633,1.645861627,1.105170918,148.9237185,1
0,1,0,1,0,1,1,0.156442492,1.855066798,4.48168907,41.39213517,1
0,1,1,0,0,0,1,0.236695356,1.440981383,2.225540928,64.74746719,1
0,0,1,1,0,0,1,0.422517346,0.861524779,1.221402758,70.53568307,1
0,0,1,0,0,0,1,0.52907624,0.636622736,1.105170918,57.60400731,1
1,0,0,1,0,0,1,0.425817064,0.853745453,2.225540928,38.36125599,1
1,0,0,0,0,0,1,0.073201089,2.614544976,2.013752707,129.8344611,1
0,1,0,1,0,1,1,0.958263309,0.042632686,4.48168907,0.951263816,1
1,1,0,1,0,1,1,0.91484271,0.08900313,9.025013499,0.986182796,1
1,1,1,0,1,0,1,0.285122608,1.254835987,9.025013499,13.90397905,1
0,1,0,0,0,0,1,0.988947117,0.01111442,2.013752707,0.551925773,1
1,0,0,1,0,0,1,0.591867348,0.524472743,2.225540928,23.56607944,1
1,0,1,0,1,0,1,0.706014906,0.348118929,4.48168907,7.767583237,1
0,1,0,0,0,0,1,0.791402809,0.2339482,2.013752707,11.61752381,1
0,1,0,1,0,1,1,0.667483908,0.404239997,4.48168907,9.01981352,1
0,1,1,0,0,0,1,0.621132612,0.476210674,2.225540928,21.39752487,1
1,0,0,0,0,0,1,0.022107716,3.811828604,2.013752707,189.2898065,1
1,1,0,0,0,0,1,0.134233074,2.008177635,4.055199967,49.52105078,1
1,0,1,1,1,0,1,0.958027569,0.042878723,4.953032424,0.865706495,1
1,1,1,0,1,0,1,0.21393064,1.542103429,9.025013499,17.08699305,1
1,1,0,0,0,0,1,0.657946768,0.418631251,4.055199967,10.32331956,1
0,0,1,0,0,0,1,0.405606142,0.902372684,1.105170918,81.65005698,1
0,1,1,1,0,1,1,0.340516482,1.07729175,4.953032424,21.75014532,1
0,0,0,1,0,0,1,0.854337912,0.157428482,1.105170918,14.24471811,1
0,0,0,1,0,0,1,0.865445003,0.14451145,1.105170918,13.07593671,1
0,0,1,1,0,0,1,0.798489713,0.225033194,1.221402758,18.42415968,1
1,1,0,0,0,0,1,0.289781808,1.238627026,4.055199967,30.54416642,1
1,1,1,1,1,1,1,0.765462529,0.267275014,20.08553692,1.330683941,1
0,1,0,0,0,0,1,0.335025148,1.093549681,2.013752707,54.30407007,1
1,0,1,0,1,0,1,0.422654964,0.86119912,4.48168907,19.21594975,1
1,0,1,1,1,0,1,0.74545355,0.293762454,4.953032424,5.930961655,1
0,0,1,1,0,0,1,0.634827796,0.454401504,1.221402758,37.20324853,1
1,1,1,0,1,0,1,0.682833249,0.381504594,9.025013499,4.227191397,1
0,1,0,0,0,0,1,0.751799251,0.285285944,2.013752707,14.1668807,1
0,1,0,1,0,1,1,0.436918195,0.828009298,4.48168907,18.47538473,1
1,0,0,1,0,0,1,0.30822879,1.176912947,2.225540928,52.88210753,1
0,1,0,0,0,0,1,0.054758803,2.904817147,2.013752707,144.2489505,1
0,0,0,1,0,0,1,0.144048326,1.937606437,1.105170918,175.3218806,1
0,1,0,0,0,0,1,0.074982631,2.590498782,2.013752707,128.6403625,1
0,1,0,0,0,0,1,0.341245882,1.075152,2.013752707,53.39046825,1
0,1,0,0,0,0,1,0.811052713,0.209422229,2.013752707,10.39960014,1
1,0,1,0,1,0,1,0.992488573,0.00753978,4.48168907,0.168235232,1
1,1,0,0,0,0,1,0.429788319,0.844462472,4.055199967,20.82418818,1
0,1,1,1,0,1,1,0.449855409,0.798829062,4.953032424,16.12808061,1
0,1,0,1,0,1,1,0.716448107,0.33344946,4.48168907,7.440263133,1
0,1,0,0,0,0,1,0.94038611,0.061464733,2.013752707,3.052248286,1
1,1,1,1,1,1,1,0.427971563,0.848698528,20.08553692,4.225421164,1
1,1,0,1,0,1,1,0.100354865,2.299042727,9.025013499,25.47411954,1
1,1,1,1,1,1,1,0.024005405,3.72947625,20.08553692,18.5679689,1
1,1,1,1,1,1,1,0.301509273,1.198954508,20.08553692,5.969243005,1
0,0,1,0,0,0,1,0.328387492,1.11356099,1.105170918,100.7591651,1
1,0,0,0,0,0,1,0.753751778,0.282692172,2.013752707,14.03807781,1
0,0,1,1,0,0,1,0.92788134,0.074851421,1.221402758,6.128316046,1
1,0,0,1,0,0,1,0.925996483,0.076884843,2.225540928,3.454658678,1
0,1,0,0,0,0,1,0.493601961,0.706025834,2.013752707,35.06020534,1
1,1,0,0,0,0,1,0.953623241,0.047486611,4.055199967,1.171005418,1
1,1,0,0,0,0,1,0.820484928,0.197859738,4.055199967,4.879161056,1
1,0,1,0,1,0,1,0.431203157,0.841175939,4.48168907,18.76917219,1
0,1,1,0,0,0,1,0.374577147,0.981957496,2.225540928,44.12219445,1
0,1,1,1,0,1,1,0.126238432,2.069582843,4.953032424,41.78415696,1
1,0,1,0,1,0,1,0.829181067,0.187316731,4.48168907,4.179601219,1
0,0,0,0,0,0,1,0.031041975,3.472414954,1,347.2414954,1
1,0,1,0,1,0,1,0.011142108,4.497023844,4.48168907,100.3421651,1
1,1,1,1,1,1,1,0.000530168,7.542315839,20.08553692,37.55097943,1
0,1,0,1,0,1,1,0.425505494,0.85447742,4.48168907,19.06596836,1
1,0,1,1,1,0,1,0.009543078,4.651939226,4.953032424,93.92103317,1
1,1,0,0,0,0,1,0.902085817,0.103045622,4.055199967,2.541073764,1
1,1,1,1,1,1,1,0.481608528,0.730623678,20.08553692,3.637561101,1
1,0,1,1,1,0,1,0.353771301,1.039104616,4.953032424,20.97916039,1
1,1,1,0,1,0,1,0.526859215,0.640821911,9.025013499,7.100509171,1
0,1,1,0,0,0,1,0.877769739,0.130370976,2.225540928,5.857945565,1
1,0,1,1,1,0,1,0.04209538,3.167817274,4.953032424,63.95712773,1
1,1,0,0,0,0,1,0.309496092,1.172809815,4.055199967,28.92113396,1
1,0,0,0,0,0,1,0.036508256,3.310216843,2.013752707,164.3805037,1
1,0,0,1,0,0,1,0.426032064,0.853240668,2.225540928,38.33857455,1
0,0,1,1,0,0,1,0.723688877,0.323393707,1.221402758,26.47723729,1
0,0,1,1,0,0,1,0.665831224,0.406719058,1.221402758,33.29934006,1
1,1,0,1,0,1,1,0.348797409,1.053264016,9.025013499,11.67049795,1
0,0,0,1,0,0,1,0.412065499,0.886572965,1.105170918,80.22043928,1
1,1,1,0,1,0,1,0.019095062,3.958325533,9.025013499,43.85949709,1
1,1,1,0,1,0,1,0.805959321,0.215722008,9.025013499,2.390267983,1
1,0,0,1,0,0,1,0.345607032,1.062452896,2.225540928,47.73908593,1
0,1,0,1,0,1,1,0.152791671,1.878679914,4.48168907,41.91901502,1
1,1,0,0,0,0,1,0.952404327,0.048765621,4.055199967,1.202545399,1
1,0,1,1,1,0,1,0.916695933,0.08697945,4.953032424,1.756084814,1
1,0,1,1,1,0,1,0.976691223,0.023584723,4.953032424,0.476167349,1
0,1,0,0,0,0,1,0.933520608,0.06879224,2.013752707,3.416121531,1
1,0,1,0,1,0,1,0.950919462,0.050325907,4.48168907,1.122922776,1
1,0,1,0,1,0,1,0.074422887,2.597991763,4.48168907,57.96903181,1
1,0,1,1,1,0,1,0.969946286,0.030514585,4.953032424,0.616078837,1
0,0,0,0,0,0,1,0.624336637,0.471065573,1,47.10655732,1
1,1,1,0,1,0,1,0.522928797,0.648309967,9.025013499,7.183479197,1
0,0,1,0,0,0,1,0.14578931,1.925592783,1.105170918,174.2348402,1
1,0,0,0,0,0,1,0.711246746,0.340735868,2.013752707,16.92044247,1
0,0,1,1,0,0,1,0.962954712,0.037748896,1.221402758,3.090618243,1
1,0,0,0,0,0,1,0.019211495,3.952246466,2.013752707,196.2627512,1
0,1,1,1,0,1,1,0.558466658,0.582560361,4.953032424,11.76169085,1
1,1,1,1,1,1,1,0.630164195,0.461774866,20.08553692,2.299041685,1
0,1,1,1,0,1,1,0.454860752,0.787763947,4.953032424,15.9046798,1
0,1,0,1,0,1,1,0.820682729,0.197618689,4.48168907,4.409468971,1
0,0,0,0,0,0,1,0.183093317,1.697759325,1,169.7759325,1
1,1,0,1,0,1,1,0.687154944,0.375195475,9.025013499,4.157284363,1
0,1,0,1,0,1,1,0.758091505,0.276951181,4.48168907,6.179616147,1
0,0,1,1,0,0,1,0.786227875,0.240508611,1.221402758,19.69117963,1
1,1,0,1,0,1,1,0.96318119,0.037513733,9.025013499,0.415664008,1
1,0,1,0,1,0,1,0.712351519,0.339183783,4.48168907,7.568213183,1
0,0,1,1,0,0,1,0.17779303,1.727135156,1.221402758,141.4058667,1
0,1,0,0,0,0,1,0.425474441,0.854550401,2.013752707,42.43571706,1
0,0,1,1,0,0,1,0.274237078,1.293762297,1.221402758,105.924298,1
0,1,0,0,0,0,1,0.285972229,1.251860575,2.013752707,62.1655564,1
0,1,1,1,0,1,1,0.61664027,0.483469456,4.953032424,9.761079971,1
1,1,0,1,0,1,1,0.372746382,0.986857031,9.025013499,10.93468758,1
0,0,1,0,0,0,1,0.02196911,3.818117903,1.105170918,345.4775945,1
1,0,0,1,0,0,1,0.40501699,0.903826263,2.225540928,40.61153185,1
0,0,0,1,0,0,1,0.276190792,1.286663376,1.105170918,116.4221167,1
1,0,1,1,1,0,1,0.683900235,0.379943227,4.953032424,7.670921449,1
0,0,1,0,0,0,1,0.809916436,0.210824202,1.105170918,19.07616269,1
0,1,1,1,0,1,1,0.399113461,0.91850954,4.953032424,18.54438779,1
0,1,0,1,0,1,1,0.346157622,1.060861053,4.48168907,23.67100966,1
0,1,0,1,0,1,1,0.644896141,0.438665997,4.48168907,9.78796142,1
1,0,1,0,1,0,1,0.257865264,1.355318065,4.48168907,30.24123368,1
0,0,1,0,0,0,1,0.104429771,2.259240482,1.105170918,204.4245324,1
1,1,0,1,0,1,1,0.734666311,0.308338882,9.025013499,3.416492196,1
1,0,0,1,0,0,1,0.344890281,1.06452894,2.225540928,47.83236857,1
1,1,1,1,1,1,1,0.421560577,0.863791794,20.08553692,4.300566113,1
1,1,0,0,0,0,1,0.050013642,2.995459465,4.055199967,73.86712097,1
1,1,0,1,0,1,1,0.549493982,0.598757456,9.025013499,6.634421723,1
0,0,1,0,0,0,1,0.318954191,1.142707787,1.105170918,103.3964764,1
1,0,1,0,1,0,1,0.548045641,0.601396709,4.48168907,13.41897439,1
1,1,0,1,0,1,1,0.967959849,0.03256467,9.025013499,0.360826834,1
1,0,1,1,1,0,1,0.137965277,1.980753241,4.953032424,39.99071823,1
0,1,0,1,0,1,1,0.180485979,1.712102182,4.48168907,38.2021634,1
1,0,1,0,1,0,1,0.929956108,0.07261789,4.48168907,1.620324132,1
1,1,1,1,1,1,1,0.066538435,2.709975522,20.08553692,13.49217366,1
0,1,1,1,0,1,1,0.885633019,0.121452614,4.953032424,2.45208599,1
1,0,1,0,1,0,1,0.432999223,0.837019347,4.48168907,18.67642608,1
0,0,1,0,0,0,1,0.544508466,0.607871789,1.105170918,55.00251403,1
1,1,1,0,1,0,1,0.942163705,0.059576235,9.025013499,0.660123501,1
1,0,0,0,0,0,1,0.973154428,0.027212496,2.013752707,1.351332557,1
1,1,1,0,1,0,1,0.529811135,0.635234686,9.025013499,7.038600949,1
1,1,0,1,0,1,1,0.025443598,3.671291132,9.025013499,40.67906527,1
1,0,0,0,0,0,1,0.153689887,1.872818425,2.013752707,93.00141066,1
0,1,0,1,0,1,1,0.822006881,0.196006513,4.48168907,4.373496455,1
0,1,0,1,0,1,1,0.148562897,1.90674686,4.48168907,42.54527322,1
1,1,0,0,0,0,1,0.961119607,0.039656417,4.055199967,0.977915207,1
1,0,0,0,0,0,1,0.191777255,1.65142071,2.013752707,82.00712549,1
0,0,1,1,0,0,1,0.733206133,0.310328398,1.221402758,25.40754034,1
0,1,1,1,0,1,1,0.120547677,2.115709943,4.953032424,42.71544706,1
0,1,0,0,0,0,1,0.200606548,1.606409764,2.013752707,79.77194808,1
0,1,1,0,0,0,1,0.680956577,0.384256739,2.225540928,17.26576824,1
1,1,0,1,0,1,1,0.474563539,0.745359762,9.025013499,8.25882157,1
0,1,1,1,0,1,1,0.646700908,0.435871367,4.953032424,8.800091127,1
1,1,0,0,0,0,1,0.14991909,1.897659533,4.055199967,46.79570794,1
1,1,1,0,1,0,1,0.741829297,0.298636121,9.025013499,3.308982539,1
1,1,1,1,1,1,1,0.304719835,1.188362498,20.08553692,5.916508494,1
0,0,1,1,0,0,1,0.257423018,1.357034564,1.221402758,111.1045931,1
0,0,1,1,0,0,1,0.966893617,0.033666803,1.221402758,2.756404674,1
1,1,1,1,1,1,1,0.320501805,1.137867371,20.08553692,5.665108061,1
0,1,1,0,0,0,1,0.286535919,1.24989138,2.225540928,56.1612399,1
1,0,0,0,0,0,1,0.057411338,2.857513461,2.013752707,141.899919,1
1,1,0,1,0,1,1,0.817767335,0.201177414,9.025013499,2.229109286,1
1,0,1,0,1,0,1,0.638417647,0.44876259,4.48168907,10.01324686,1
0,1,1,0,0,0,1,0.54136264,0.61366591,2.225540928,27.57378677,1
0,0,0,1,0,0,1,0.231191928,1.464507058,1.105170918,132.5140785,1
1,1,0,0,0,0,1,0.798131982,0.225481304,4.055199967,5.560300509,1
0,1,1,1,0,1,1,0.079550148,2.531367661,4.953032424,51.10743165,1
1,1,1,0,1,0,1,0.87972291,0.128148296,9.025013499,1.419923595,1
1,1,1,1,1,1,1,0.830568378,0.18564502,20.08553692,0.924272131,1
0,1,1,1,0,1,1,0.760244907,0.274114651,4.953032424,5.534279359,1
1,1,1,0,1,0,1,0.332147785,1.102175274,9.025013499,12.21245014,1
0,0,0,0,0,0,1,0.370410755,0.99314274,1,99.31427397,1
0,0,1,1,0,0,1,0.800345532,0.222711729,1.221402758,18.23409417,1
1,0,1,1,1,0,1,0.019566253,3.933948979,4.953032424,79.42506009,1
1,0,1,0,1,0,1,0.89763355,0.107993367,4.48168907,2.409657726,1
0,0,0,0,0,0,1,0.132305604,2.022640851,1,202.2640851,1
0,0,0,0,0,0,1,0.274640165,1.292293531,1,129.2293531,1
0,1,0,0,0,0,1,0.064278088,2.744536479,2.013752707,136.2896481,1
0,0,1,0,0,0,1,0.542187681,0.612143063,1.105170918,55.38899487,1
